name,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Lover,Fearless (Taylor's Version),Speak Now (Taylor's Version),Red (Taylor's Version),folklore,reputation Stadium Tour Surprise Song Playlist,1989 (Taylor's Version),Speak Now World Tour Live,Red,Midnights,Fearless,Speak Now,1989,evermore,Taylor Swift,Live From Clear Channel Stripped 2008,reputation
Come Back...Be Here (Taylor's Version),0.37777777777777777,-2.6506087114054493,0.3318042813455658,0.6177884615384616,-5.539695512816063,0.7055924576815943,0.08429533860911621,0.39929328621908133,0.16480636104502883,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Castles Crumbling (feat. Hayley Williams) (Taylor’s Version) (From The Vault),0.4222222222222222,-0.9039783456530547,0.5091743119266054,0.5432692307692307,-6.456107955511907,0.5703164059710021,0.571865202074918,0.3761042402826855,0.34211191838659216,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Starlight (Taylor's Version),0.3111111111111111,-3.150166585467811,0.5886850152905199,0.6814903846153847,-2.909966081966027,0.717520177130205,0.41553605636430163,0.6267667844522968,0.15854819005979556,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
We Are Never Ever Getting Back Together (Taylor's Version),0.15555555555555556,-2.364986899414749,0.49541284403669716,0.6826923076923078,-6.0385447517271125,0.697878722948361,0.745571427546474,0.7493374558303887,0.1001093036713174,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Beautiful Eyes - Live From Clear Channel Stripped 2008,0.044444444444444446,-0.48730519120786714,0.5871559633027523,0.704326923076923,-6.991351719701666,0.8692950503535462,0.22141786065332655,0.46333922261484106,0.06403909213656529,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Wildest Dreams (Taylor's Version),0.17777777777777778,-2.217821969698639,0.529051987767584,0.6682692307692308,-4.359682240480892,0.6020998500107135,0.5157735383379133,0.5262809187279153,0.1585910542446259,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Never Grow Up,0.4,-0.18925064948262213,0.720183486238532,0.2295673076923077,-3.718671442068821,0.5058210127848012,0.407500412544214,0.5605123674911662,0.3139458625345593,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Fearless - Live From Clear Channel Stripped 2008,0.022222222222222223,-0.20090147559492746,0.581039755351682,0.17788461538461542,-3.522230086125204,0.7153774730376402,0.20450713522123132,0.47438162544169615,0.11104181401230205,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Timeless (Taylor’s Version) (From The Vault),0.4666666666666667,-1.0487449532259379,0.5825688073394495,0.5612980769230769,-5.102779512556611,0.7187343761159917,0.5365657667223901,0.6764575971731449,0.374975888896033,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
So It Goes...,0.13333333333333333,-1.660067375584219,0.5061162079510703,0.5913461538461539,-3.8613669703238536,0.6161702735518891,0.049218318398036996,0.3716872791519435,0.17460725690649181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
You Are In Love (Taylor's Version),0.3111111111111111,-0.46668763770795035,0.18348623853211007,0.4567307692307693,-4.359682240480892,0.4597528747946575,0.1189777513111732,0.48542402826855124,0.25922758738935686,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
You Belong With Me (Taylor’s Version),0.1111111111111111,-2.039421227082558,0.5948012232415902,0.7872596153846154,-5.238790526791157,0.7895150346403829,0.4443711032508483,0.4821113074204947,0.18150410424569752,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Now That We Don't Talk (Taylor's Version) (From The Vault),0.4,-1.389567433563437,0.8409785932721713,0.47355769230769235,-5.220822896972207,0.4707520891364902,0.300597651009119,0.031802120141342746,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
How You Get The Girl,0.2,-3.0544753634602015,0.7966360856269113,0.6514423076923078,-5.107053735176032,0.6980929933576174,0.37230142273943706,0.5373233215547704,0.21667202468977045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
You're Not Sorry,0.3111111111111111,-1.6210225562178993,0.3302752293577982,0.4098557692307693,-4.3287579296955,0.84165416755946,0.47296221094999963,0.2689929328621909,0.2472491909385114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Back To December/Apologize/You're Not Sorry - Live/2011/Medley,0.1111111111111111,-1.5098045253876016,0.20030581039755352,0.47836538461538464,-0.24510686471498846,0.5117491607742305,0.5306394794050753,0.14752650176678445,0.4637690477721341,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
august,0.15555555555555556,-0.5530393252334758,0.22018348623853212,0.6201923076923077,-5.039533542731945,0.47768016570244987,0.1540404221582878,0.42248233215547704,0.2475063760474936,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
All Too Well,0.08888888888888889,-2.2802093241011585,0.5489296636085627,0.5901442307692308,-3.936659197019867,0.5790300692807656,0.1791015863221863,0.3308303886925796,0.388900319338177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
The Man,0.06666666666666667,-1.9283755156265476,0.8165137614678899,0.6490384615384616,-5.167673403312339,0.7655881722734091,0.30098508383615896,0.6576855123674912,0.09413832272444762,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Breathe,0.13333333333333333,-0.8676326239007348,0.40061162079510704,0.4375,-4.3287579296955,0.6098135847439469,0.04217278069149585,0.16188162544169613,0.25190638462033055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Haunted - Acoustic Version,0.4,-0.16854902349705655,0.4892966360856268,0.39062500000000006,-1.778306643189162,0.7736590243554032,0.092302283701275,0.30432862190812726,0.15254720418354445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
This Love,0.6444444444444445,-0.37140414445621467,0.36391437308868496,0.3810096153846154,-5.052054194357185,0.5081779872866224,0.5442211523974199,0.07685512367491167,0.22215864034805718,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
invisible string - the long pond studio sessions,0.2222222222222222,-0.059332789710113236,0.5305810397553516,0.1971153846153846,-4.422851249675016,0.3834011856295979,0.11006679628925452,0.3462897526501767,0.23773119869692877,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
closure,0.28888888888888886,-0.17655903906524698,0.6819571865443425,0.704326923076923,-3.765120333303243,0.3640454253267624,0.6011450792443623,0.9746024734982334,0.07333419061702992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
exile (feat. Bon Iver),0.06666666666666667,-0.264547782142837,0.10244648318042814,0.3076923076923077,-4.422851249675016,0.5318191557745875,0.056256681422595996,0.13537985865724383,0.2983432992563064,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
End Game,0.022222222222222223,-2.8703670281027454,0.6207951070336392,0.5661057692307693,-4.487850364552571,0.6908792229126491,0.6527238680145503,0.1254416961130742,0.21087035727298056,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
You Belong With Me,0.24444444444444444,-1.4731313312902659,0.6788990825688074,0.7848557692307693,-4.359682240480892,0.8203699735733163,0.4438760501940751,0.4500883392226149,0.18155125484901088,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
this is me trying,0.17777777777777778,-1.0190465938800055,0.40978593272171254,0.4326923076923077,-3.481158505766006,0.4337547318048711,0.4863358181648599,0.4092314487632509,0.10430999378469319,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Tied Together with a Smile,0.13333333333333333,-0.5979765077915816,0.36085626911314983,0.5528846153846154,-5.445225219217463,0.7818727233769016,0.5601130729880397,0.17071554770318023,0.21790008358516044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Breathe,0.26666666666666666,-0.8803153769767932,0.38990825688073394,0.44230769230769235,-4.3287579296955,0.608956503106921,0.572934229690269,0.14642226148409895,0.25193424634047024,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
King Of My Heart,0.2,-2.856326963039591,0.6605504587155964,0.703125,-9.390403330077804,0.5719591457753017,0.30071244592083457,0.3054328621908127,0.14548961615122483,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
White Horse,0.9333333333333333,-1.0141822042230924,0.5122324159021406,0.2764423076923077,-4.76801008409755,0.5602456967359474,0.17632498439506672,0.19942579505300354,0.19066846696242956,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
illicit affairs,0.2,-0.12483147399722157,0.48318042813455664,0.23076923076923078,-4.554767995739565,0.39032926219555747,0.37127544321597944,0.46665194346289757,0.0952913692963844,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
dorothea,0.15555555555555556,-0.34741327014057055,0.5535168195718654,0.4447115384615385,-3.8861586327784328,0.5419612884793944,0.3721435797358282,0.3496024734982332,0.1702651149831758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Forever & Always (Taylor’s Version),0.2222222222222222,-2.5006077789039045,0.5428134556574923,0.844951923076923,-3.5642011985340316,0.8197271623455468,0.43000021524045945,0.7018551236749118,0.16908206348185775,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mine (Taylor's Version),0.0,-3.065052005432544,0.6162079510703364,0.7992788461538463,-3.048450359605594,0.9330762088422256,0.3801361754640225,0.4997791519434629,0.18275145202426113,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
this is me trying,0.17777777777777778,-1.0190465938800055,0.40978593272171254,0.4326923076923077,-3.481158505766006,0.4337547318048711,0.4863358181648599,0.4092314487632509,0.10430999378469319,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Girl At Home,0.4,-1.1217525723863897,0.7492354740061161,0.5673076923076923,-3.718671442068821,0.7178058710092137,0.40860531356947605,0.6576855123674912,0.15834887160033434,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
closure,0.28888888888888886,-0.17655903906524698,0.6819571865443425,0.704326923076923,-3.765120333303243,0.3640454253267624,0.6011450792443623,0.9746024734982334,0.07333419061702992,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
All Too Well,0.0,-2.204769592265044,0.5489296636085627,0.5853365384615384,-3.9112539960264954,0.5790300692807656,0.17910876100416856,0.30764134275618377,0.39161576544718074,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
the lakes - bonus track,0.35555555555555557,-0.16854902349705655,0.10703363914373089,0.16826923076923078,-4.969761988020788,0.31269195057495897,0.8024881797114343,0.2546378091872792,0.14011659058273856,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Glitch,0.37777777777777777,-0.906156682844694,0.6605504587155964,0.41826923076923084,-4.422851249675016,0.440825655310335,0.5220800838002856,0.3418727915194346,0.005025825671360293,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Innocent (Taylor's Version),0.2222222222222222,-1.7728109585908085,0.42660550458715596,0.576923076923077,-3.3822143353265357,0.7558745803871153,0.4701569102949512,0.12323321554770318,0.3317366424484023,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
I Almost Do,0.13333333333333333,-2.6159968294470706,0.49541284403669716,0.4362980769230769,-2.8806601278336963,0.6108849367902294,0.5579606683933735,0.21598939929328623,0.20604170685183998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Blank Space (Taylor's Version),0.022222222222222223,-1.8487444152320505,0.7492354740061161,0.7391826923076923,-3.097185044307243,0.7523748303692593,0.20060410822290306,0.732773851590106,0.18302363959793397,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Stay Beautiful,0.15555555555555556,-1.859695041716423,0.5366972477064219,0.6141826923076924,-3.695847222225931,0.7850153560459967,0.4555923058710423,0.5152385159010601,0.19206798259714097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tim McGraw,0.0,-0.5189376955550473,0.5152905198776758,0.4483173076923077,-4.095963363663182,0.674808942218413,0.05676608384333368,0.42800353356890464,0.18360873572086844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Story Of Us (Taylor's Version),0.13333333333333333,-3.278315790256134,0.41590214067278286,0.7968750000000001,-7.515499675979722,0.9500749946432397,0.5147762575423844,0.5881183745583038,0.2597933946291177,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Starlight,0.3111111111111111,-2.53377921690168,0.6207951070336392,0.7920673076923078,-2.3947625107506205,0.7218055853153347,0.4155647550922305,0.6068904593639576,0.15300370775198782,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Paris,0.3333333333333333,-1.6906576007118348,0.6850152905198775,0.4567307692307693,-3.718671442068821,0.3850439254338976,0.3075499178498913,0.4600265017667845,0.10677897083092225,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
long story short,0.24444444444444444,-0.39588744387269803,0.46330275229357804,0.7355769230769231,-4.8745396992413355,0.5861009927862295,0.6442720926394938,0.5914310954063604,0.14891875093765403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Clean (Taylor's Version),0.26666666666666666,-1.1109808544639794,0.8073394495412844,0.32211538461538464,-4.095963363663182,0.49946432397685886,0.2573056199283966,0.2226148409893993,0.2669667159604793,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Drops Of Jupiter - Live/2011,0.2,-0.21030125015440138,0.20030581039755352,0.4639423076923077,-0.297092823096547,0.5358902935504607,0.2936453841683468,0.2568462897526502,0.3616386977860649,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
exile (feat. Bon Iver),0.06666666666666667,-0.24377324865718644,0.08409785932721711,0.3149038461538462,-4.422851249675016,0.5345332476251696,0.0538459882765697,0.12654593639575973,0.29833044000085734,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Better Than Revenge - Live/2011,0.13333333333333333,-3.164943543761066,0.308868501529052,0.9242788461538463,-0.07297449426776025,0.7343046925219628,0.5585992150897912,0.3849381625441696,0.4246490494867014,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
The Way I Loved You,0.2,-2.2493824490901186,0.290519877675841,0.6995192307692307,-4.268180349116596,0.871437754446111,0.6660257284095882,0.3981890459363958,0.20958443172806962,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Clean,0.26666666666666666,-1.2367561413323171,0.874617737003058,0.3112980769230769,-4.76801008409755,0.5825298192986216,0.25737736674821887,0.19169611307420492,0.2669667159604793,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Snow On The Beach (feat. Lana Del Rey),0.06666666666666667,-0.2970183850011926,0.636085626911315,0.2463942307692308,-4.238508254437542,0.17748732233411896,0.30069092187488794,0.12875441696113074,0.23508433528365383,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Invisible,0.6888888888888889,-0.5420779296879539,0.5596330275229358,0.3185096153846154,-3.1473060765841785,0.7269480751374903,0.20023102475982751,0.2060512367491166,0.12734306350328986,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Best Day,0.24444444444444444,-0.4138895228439652,0.6467889908256881,0.37980769230769235,-4.014797838558106,0.526176701664167,0.41603828410305715,0.3959805653710248,0.21195696435843034,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Better Than Revenge (Taylor's Version),0.2,-3.4410951531488063,0.38685015290519875,0.9218750000000001,-2.754793392345264,0.9242911220627099,0.5579463190294089,0.6930212014134276,0.15831886667095313,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Story Of Us,0.8222222222222222,-3.00031633936169,0.46483180428134563,0.8293269230769232,-7.08447924123171,0.8770802085565318,0.515221087825282,0.6764575971731449,0.2597933946291177,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
my tears ricochet,0.08888888888888889,-0.21030125015440138,0.32568807339449546,0.17427884615384617,-5.93714138803738,0.3771159202914077,0.44312988326792424,0.08127208480565372,0.23458925394886304,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
hoax - the long pond studio sessions,0.3333333333333333,-0.03856514345753835,0.6712538226299695,0.044471153846153855,-2.909966081966027,0.20191414898935792,0.3640074903679894,0.4920494699646643,0.1615208212777814,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Wonderland (Taylor's Version),0.28888888888888886,-2.8225823894389843,0.3379204892966361,0.7055288461538461,-2.529009728932085,0.709949289336476,0.8307923001312966,0.38383392226148416,0.2124563321117041,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Our Song,0.13333333333333333,-1.70112331445229,0.46177370030581044,0.655048076923077,-1.5991283237912424,0.7756588815084636,0.7886123447578186,0.5825971731448764,0.12217149960350629,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Lavender Haze,0.0,-1.3266560242172902,0.7522935779816513,0.39182692307692313,-3.0645451029986566,0.3850439254338976,0.20764247124746193,0.06735865724381626,0.11993184594611975,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
All Too Well,0.08888888888888889,-2.2802093241011585,0.5489296636085627,0.5901442307692308,-3.936659197019867,0.5790300692807656,0.1791015863221863,0.3308303886925796,0.388900319338177,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
betty,0.28888888888888886,-0.48137697576564764,0.5351681957186544,0.3112980769230769,-4.859027720393061,0.5106063852581959,0.1997574957490009,0.513030035335689,0.31737714053023003,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Forever & Always (Piano Version) (Taylor’s Version),0.3333333333333333,-0.1950624560174039,0.46330275229357804,0.18629807692307696,-3.695847222225931,0.47868009427898006,0.36344069049139394,0.25795053003533575,0.260179172292591,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Babe,0.4444444444444444,-2.5187815298734204,0.510703363914373,0.8004807692307693,-3.9884245344735847,0.9030783515463182,0.7439714734644386,0.6687279151943464,0.1471741786150582,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Mary's Song (Oh My My My),0.2,-2.6071567153934514,0.2446483180428135,0.6117788461538461,-2.8806601278336963,0.7592314834654668,0.04880936152505048,0.3716872791519435,0.14283203669174224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version),0.28888888888888886,-1.1244644248699638,0.38990825688073394,0.5913461538461539,-2.373496910432066,0.7722305549603601,0.08481191571183615,0.4821113074204947,0.2121562828178915,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
This Is Why We Can't Have Nice Things,0.26666666666666666,-2.655411442135636,0.49541284403669716,0.8064903846153847,-1.2823726913933016,0.7088065138204414,0.687786538861665,0.4423586572438163,0.13008637133243323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Should've Said No - Live From Clear Channel Stripped 2008,0.13333333333333333,-0.8264365961622815,0.2844036697247706,0.8293269230769232,-5.243302376931026,0.9217913006213843,0.7421491042409545,0.4423586572438163,0.17582245654643266,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
How You Get The Girl,0.24444444444444444,-3.119451109141239,0.7981651376146789,0.6466346153846154,-5.094253014599986,0.6998071566316691,0.37236599487727706,0.5605123674911662,0.21667202468977045,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
the 1,0.0,-0.27818010703930246,0.8211009174311927,0.2920673076923077,-4.487850364552571,0.6405256767373759,0.5151780397333887,0.13869257950530034,0.1367453224458304,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Haunted (Taylor's Version),0.24444444444444444,-2.94537144801468,0.28134556574923547,0.9579326923076924,-2.3947625107506205,1.0,0.6751662732549378,0.3507067137809187,0.21212842109775182,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
How You Get The Girl,0.2,-3.119451109141239,0.7981651376146789,0.6466346153846154,-5.094253014599986,0.6998071566316691,0.37236599487727706,0.5605123674911662,0.21667202468977045,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Never Grow Up (Taylor's Version),0.15555555555555556,-0.15832496364441523,0.6758409785932722,0.2463942307692308,-2.663162621134177,0.6290264981072781,0.4086770603892983,0.5870141342756183,0.3139458625345593,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
White Horse,0.2222222222222222,-1.043732856142504,0.5229357798165137,0.2740384615384615,-4.6947432201855746,0.5639597171630598,0.17554294405900456,0.17402826855123676,0.18861098609057203,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
That’s When (feat. Keith Urban) (Taylor’s Version) (From The Vault),0.5111111111111111,-1.2584175085726215,0.5275229357798165,0.5889423076923077,-5.0857556433514075,0.6319548603671166,0.158589170535016,0.5196554770318021,0.09228444673053432,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Enchanted,0.17777777777777778,-1.9486356047277023,0.32415902140672787,0.6069711538461539,-3.501583835685582,0.859367188057996,0.6873058351688561,0.1883833922261484,0.44096530144237983,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
marjorie,0.26666666666666666,-0.13035248034289026,0.4464831804281346,0.5324519230769231,-4.268180349116596,0.3071923434040426,0.20093414359408518,0.2756183745583039,0.2386184873229174,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Invisible,0.26666666666666666,-0.42792656183490074,0.5642201834862385,0.3317307692307693,-3.481158505766006,0.7275908863652597,0.2002023260318987,0.21598939929328623,0.1217128528258214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
The Story Of Us,0.13333333333333333,-3.04419308133513,0.45871559633027525,0.8413461538461539,-9.984125060938933,0.8784372544818227,0.5151493410054598,0.7128975265017669,0.2555348378662209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
cowboy like me,0.2222222222222222,-0.25595098192358395,0.5519877675840978,0.47956730769230776,-4.041507329179165,0.4925362474108993,0.4295482102755795,0.5229681978798587,0.27562528129621305,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
SuperStar,0.08888888888888889,-0.893155209309981,0.5611620795107033,0.49639423076923084,-1.432536776377453,0.6990214984643953,0.1282976632060784,0.21046819787985865,0.24650549733170446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
The Other Side Of The Door (Taylor’s Version),0.4,-2.4209207567538544,0.2889908256880734,0.9074519230769231,-3.11373485692859,0.8244411113491893,0.6876143464940917,0.6532685512367492,0.19719025268436963,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Superman (Taylor’s Version),0.3333333333333333,-3.1616034026504725,0.44342507645259943,0.75,-4.487850364552571,0.888293693307621,0.45798147497112196,0.35181095406360424,0.27542167641826876,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Come In With The Rain,0.06666666666666667,-1.859695041716423,0.4342507645259939,0.42908653846153844,-2.1307585988165285,0.6931647739447183,0.5443072485812065,0.2060512367491166,0.19646799116997793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mean (Taylor's Version),0.1111111111111111,-1.02148774120987,0.42966360856269115,0.6899038461538461,-2.741382621554041,0.8602242696950219,0.6871695162111938,0.644434628975265,0.19772605499474918,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tied Together with a Smile,0.8,-0.6045448711687316,0.36085626911314983,0.5156250000000001,-6.062943554717912,0.7829440754231841,0.5599839287123597,0.2215106007067138,0.22455903469855762,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
illicit affairs - the long pond studio sessions,0.2,-0.12262978358646726,0.37614678899082565,0.140625,-4.3287579296955,0.402542675523177,0.3558785756821329,0.43904593639575973,0.07990741336076641,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
illicit affairs,0.2,-0.14594064493051795,0.43730886850152906,0.22355769230769232,-4.487850364552571,0.3816155988857939,0.36937415249069083,0.44456713780918733,0.09528065325017682,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Bad Blood (feat. Kendrick Lamar) (Taylor's Version),0.4666666666666667,-2.8010058091265297,0.5489296636085627,0.6370192307692308,-2.438214209184432,0.6431683451182058,0.7317745140946628,0.150839222614841,0.11431235131485887,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Holy Ground,0.08888888888888889,-2.641141119169098,0.5871559633027523,0.8389423076923077,-4.901928344611913,0.6579530033569031,0.6381592635906413,0.6742491166077739,0.12114275916757755,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Back To December,0.044444444444444446,-1.685476443280644,0.43730886850152906,0.6634615384615385,-1.5240550767671281,0.8032997643025498,0.5294628315599911,0.2745141342756184,0.31417304271416024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Way I Loved You (Taylor’s Version),0.2,-3.145380638605035,0.2431192660550459,0.7379807692307693,-4.487850364552571,0.8031569173630456,0.6667790700177215,0.4799028268551237,0.20724833365481474,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
I Forgot That You Existed,0.0,-1.0537826834716844,0.6437308868501529,0.23798076923076925,-5.59080651893955,0.3974716091707735,0.17777427015547537,0.5560954063604241,0.05187423648170767,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
