name,album,track_number,acousticness,danceability,energy,liveness,loudness,tempo,valence,popularity,duration,taylors_version,performed_live,not_first_release,low_instrumentalness,medium_instrumentalness,spoken_section,Midnights,Lover,reputation,Red (Taylor's Version),folklore,Speak Now (Taylor's Version),Fearless (Taylor's Version),Live From Clear Channel Stripped 2008,Speak Now,Fearless,1989,Taylor Swift,1989 (Taylor's Version),Red,evermore,Speak Now World Tour Live,reputation Stadium Tour Surprise Song Playlist
Forever & Always,Fearless,4.80359725341891,-1.815311729415038,0.5535168195718654,0.8545673076923077,-4.73228840986601,0.7797300192843368,0.4254692126884484,0.5262809187279153,0.41,0.26819033812595205,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Best Day,Fearless,4.956941606873806,-0.464124628034884,0.6437308868501529,0.39543269230769235,-3.773230107559592,0.5267480894221841,0.4117425668046668,0.36064487632508835,0.39,0.30596689525513765,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Change,Fearless,5.104801190058976,-2.985435523780478,0.4663608562691132,0.7668269230769231,-4.364770582581118,0.8381544175416041,0.19841500912505947,0.2060512367491166,0.38,0.3733674611578922,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fearless,Fearless,0.0,-2.2277008050430114,0.5366972477064219,0.7139423076923077,-1.7038097139272246,0.8207985143918293,0.22635118341724597,0.4843197879858657,0.57,0.29962455617783473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fifteen,Fearless,0.7829994753508476,-1.9775751576782858,0.4785932721712539,0.6406250000000001,-3.6372265919314857,0.8223698307263767,0.19448803800569517,0.18286219081272087,0.55,0.39843480132056575,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Love Story,Fearless,1.335679380127453,-1.4378313330626546,0.573394495412844,0.748798076923077,-5.785170845754793,0.8542246982358404,0.3613594563310869,0.28555653710247353,0.67,0.28693987802322884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Hey Stephen,Fearless,1.7774125794343936,-1.3508305099043008,0.9143730886850152,0.5120192307692308,-4.661033879151223,0.6115991714877508,0.3401268276748496,0.8763250883392226,0.45,0.32287979946127876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
White Horse,Fearless,2.1515327684960113,-1.0305105004235022,0.5122324159021406,0.26682692307692313,-4.805725300128922,0.5630312120562818,0.1747253605641204,0.20494699646643108,0.51,0.28535429325390316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
You Belong With Me,Fearless,2.479318719827706,-1.4688930591235536,0.6788990825688074,0.7992788461538463,-4.459362304489769,0.8192271980572816,0.4393307816305806,0.44787985865724383,0.67,0.2791384234379631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Breathe,Fearless,2.772997332782901,-0.8636602398021296,0.40061162079510704,0.4375,-4.491782465870124,0.6098135847439469,0.04174093352553951,0.16188162544169613,0.43,0.34112723751493573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Tell Me Why,Fearless,3.0403220100313733,-2.0585093852890597,0.5519877675840978,0.8858173076923077,-1.4993852498874056,0.9151489179344333,0.22626596885407713,0.5218639575971732,0.41,0.22140237422443199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
You're Not Sorry,Fearless,3.2865561462399002,-1.5346699739927596,0.35474006116207946,0.4014423076923077,-4.661033879151223,0.8410827798014427,0.46770012995220883,0.2634717314487633,0.44,0.3369990543119412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Way I Loved You,Fearless,3.515456451645638,-2.2186695378291743,0.290519877675841,0.6995192307692307,-4.427393639740495,0.871437754446111,0.6592056582469943,0.3981890459363958,0.5,0.30385278222937,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Forever & Always,Fearless,3.7298094704994864,-1.9171306580711474,0.5581039755351681,0.844951923076923,-4.591858210388278,0.7803014070423542,0.42568224909637054,0.5594081272084807,0.46,0.2681657993140459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
The Best Day,Fearless,3.9317461882290177,-0.41301915809739265,0.6467889908256881,0.37980769230769235,-4.158418802471136,0.526176701664167,0.41177807287265394,0.3959805653710248,0.44,0.30594235644323137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Change,Fearless,4.122937206008276,-3.023471173892716,0.4556574923547401,0.7836538461538463,-4.364770582581118,0.838511534890365,0.19823747878512443,0.19611307420494697,0.39,0.3718328416132949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Love Story - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,0.0,-0.3964617653934007,0.7614678899082569,0.39182692307692313,-3.9698911087064612,0.6341689879294338,0.36151568303022985,0.5240724381625442,0.38,0.26006421618315767,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Fearless - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,0.7829994753508476,-0.20069981954334828,0.581039755351682,0.17788461538461542,-3.6372265919314857,0.7153774730376402,0.2024129923803978,0.47438162544169615,0.38,0.2170627797188608,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Beautiful Eyes - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,1.335679380127453,-0.48609150260373685,0.5871559633027523,0.704326923076923,-7.349591694974163,0.8692950503535462,0.21915055282947854,0.46333922261484106,0.41,0.17566580403304816,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Untouchable - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,1.7774125794343936,-0.1525645981140276,0.746177370030581,0.07932692307692309,-5.267422665264267,0.4767516605956718,0.243621334886132,0.32420494699646646,0.35,0.2637091735516911,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Teardrops On My Guitar - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2.1515327684960113,-0.38963002257389995,0.15443425076452597,0.8209134615384617,-4.73228840986601,0.7525891007785158,0.9685487249770984,0.6378091872791519,0.33,0.21347445037780335,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Picture To Burn - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2.479318719827706,-1.1311371613264198,0.617737003058104,0.90625,-1.1414466077007943,0.996857367330905,0.26772285383572053,0.7140017667844524,0.33,0.17110347261940495,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Should've Said No - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,2.772997332782901,-0.8228453188976943,0.2844036697247706,0.8293269230769232,-5.4675447091628895,0.9217913006213843,0.7345495345154487,0.4423586572438163,0.33,0.274117405001765,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Change - Live From Clear Channel Stripped 2008,Live From Clear Channel Stripped 2008,3.0403220100313733,-1.492958749940207,0.0,0.7139423076923077,-4.558019446678068,0.828726519534319,0.9531390914707321,0.2601590106007068,0.31,0.33077185889050603,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Tim McGraw,Taylor Swift,0.0,-0.5175577746830078,0.5152905198776758,0.4483173076923077,-4.24451685105455,0.674808942218413,0.05618480198265887,0.42800353356890464,0.65,0.28097505912909876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Picture To Burn,Taylor Swift,0.7829994753508476,-1.4264677339319478,0.6345565749235474,0.9122596153846154,-5.115175302207531,0.9865009642168417,0.2662173965530709,0.8652826855123675,0.68,0.16953110105649027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Teardrops On My Guitar - Radio Single Remix,Taylor Swift,1.335679380127453,-1.0731023189029216,0.5779816513761468,0.359375,-4.303835908695964,0.6405971002071281,0.22621626035889536,0.2778268551236749,0.65,0.22611005090859673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
A Place in this World,Taylor Swift,1.7774125794343936,-2.1138189087433448,0.5091743119266054,0.7920673076923078,-1.6338810654251725,0.9305763874009,0.3332670553397576,0.43131625441696114,0.57,0.2188616633916791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Cold As You,Taylor Swift,2.1515327684960113,-1.2747827858758456,0.2675840978593272,0.4375,-4.186744914777582,0.7243054067566602,0.7631035143906092,0.2469081272084806,0.57,0.29401271865497114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Outside,Taylor Swift,2.479318719827706,-2.974167985561835,0.529051987767584,0.825721153846154,-2.2549432148037476,0.8467252339118635,0.3187379723194694,0.6113074204946997,0.55,0.2337850362324996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Tied Together with a Smile,Taylor Swift,2.772997332782901,-0.5961322828352374,0.36085626911314983,0.5528846153846154,-5.683862608685247,0.7818727233769016,0.5543775431221194,0.17071554770318023,0.56,0.3111766737829222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Stay Beautiful,Taylor Swift,3.0403220100313733,-1.8396111810363323,0.5366972477064219,0.6141826923076924,-3.8206706348555906,0.7850153560459967,0.4509270634351411,0.5152385159010601,0.56,0.28842541994401383,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Should've Said No,Taylor Swift,3.2865561462399002,-2.7529672409577346,0.35626911314984705,0.7920673076923078,-2.7609565212492577,0.867009499321477,0.7091768983319249,0.4799028268551237,0.64,0.3000285027738296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mary's Song (Oh My My My),Taylor Swift,3.515456451645638,-2.563981749046582,0.2446483180428135,0.6117788461538461,-2.961997802625155,0.7592314834654668,0.0483095561031381,0.3716872791519435,0.58,0.24506156410387095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Our Song,Taylor Swift,3.7298094704994864,-1.7002235031764292,0.6498470948012233,0.6658653846153847,-1.5794636950016558,0.7841582744089708,0.14851478117610298,0.553886925795053,0.72,0.22245943073731583,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I'm Only Me When I'm With You,Taylor Swift,3.9317461882290177,-2.996479558209688,0.4892966360856268,0.9807692307692308,-4.8432964446007345,0.8771516320262839,0.5387477719942337,0.5306978798586574,0.58,0.24501059887914264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Invisible,Taylor Swift,4.122937206008276,-0.4269951101246767,0.5642201834862385,0.3317307692307693,-3.5938734277297315,0.7275908863652597,0.19815226422195556,0.21598939929328623,0.55,0.22646114467894743,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
A Perfectly Good Heart,Taylor Swift,4.304719440836713,-3.063356088532295,0.36697247706422015,0.7608173076923077,-4.048669163642159,0.7273766159560032,0.6248712905035471,0.2546378091872792,0.53,0.2583993521753657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
